dteday,season,yr,mnth,hr,holiday,weekday,workingday,weathersit,temp,atemp,hum,windspeed,rider_type,riders
15/10/2022,4,1,10,20,0,1,1,2,0.52,0.5,0.72,0.3881,casual,19
31/10/2021,4,0,10,19,0,1,1,1,0.4,0.4091,0.66,0.0896,casual,12
24/12/2022,1,1,12,12,0,1,1,2,0.28,0.303,0.56,0.0896,casual,22
1/8/2022,3,1,8,17,0,3,1,1,0.8,0.7424,0.49,0.1642,registered,734
11/1/2021,1,0,1,2,0,2,1,2,0.16,0.1515,0.55,0.194,registered,3
30/11/2021,4,0,11,6,0,3,1,1,0.26,0.2727,0.87,0.1045,registered,100
2/6/2021,2,0,6,5,0,4,1,1,0.66,0.6212,0.39,0.2239,casual,3
1/5/2022,2,1,5,4,0,2,1,2,0.52,0.5,0.72,0.0896,casual,1
7/9/2021,3,0,9,0,0,3,1,2,0.54,0.5152,0.94,0.2239,casual,1
26/10/2021,4,0,10,17,0,3,1,2,0.52,0.5,0.77,0.1045,casual,40
22/1/2022,1,1,1,9,0,0,0,2,0.16,0.1515,0.74,0.2239,casual,9
5/10/2021,4,0,10,3,0,3,1,1,0.46,0.4545,0.82,0.1045,casual,1
11/12/2022,4,1,12,16,0,2,1,2,0.38,0.3939,0.5,0.2239,registered,334
3/1/2022,1,1,1,18,0,2,1,1,0.14,0.0909,0.26,0.5224,registered,214
16/11/2022,4,1,11,22,0,5,1,1,0.32,0.303,0.53,0.2537,registered,139
6/5/2022,2,1,5,9,0,0,0,2,0.52,0.5,0.83,0.1642,casual,63
5/4/2022,2,1,4,13,0,4,1,1,0.46,0.4545,0.31,0,registered,202
31/3/2021,2,0,3,16,0,4,1,2,0.3,0.2879,0.87,0.2537,casual,13
14/9/2021,3,0,9,15,0,3,1,1,0.78,0.7121,0.49,0.2537,casual,30
22/8/2021,3,0,8,9,0,1,1,1,0.68,0.6364,0.54,0.2537,casual,36
26/9/2022,4,1,9,13,0,3,1,1,0.7,0.6515,0.58,0.2239,registered,273
30/12/2022,1,1,12,17,0,0,0,1,0.26,0.2273,0.41,0.3284,casual,26
5/10/2022,4,1,10,10,0,5,1,1,0.66,0.6212,0.54,0,casual,68
28/6/2022,3,1,6,19,0,4,1,1,0.84,0.7273,0.3,0.2985,casual,79
18/4/2021,2,0,4,6,0,1,1,1,0.4,0.4091,0.82,0,casual,3
3/2/2022,1,1,2,13,0,5,1,1,0.36,0.3636,0.46,0,registered,173
6/6/2022,2,1,6,18,0,3,1,3,0.6,0.6212,0.53,0.194,casual,94
28/2/2022,1,1,2,15,0,2,1,1,0.42,0.4242,0.26,0.0896,registered,149
10/8/2022,3,1,8,2,0,5,1,1,0.7,0.6667,0.74,0.1642,registered,14
20/6/2021,2,0,6,14,0,1,1,1,0.66,0.6212,0.61,0.1045,registered,130
3/11/2022,4,1,11,16,0,6,0,2,0.36,0.3333,0.46,0.3284,registered,292
18/12/2022,4,1,12,17,0,2,1,1,0.4,0.4091,0.47,0.4478,registered,533
17/2/2022,1,1,2,1,0,5,1,2,0.3,0.3333,0.93,0,registered,16
27/7/2021,3,0,7,14,0,3,1,1,0.84,0.7273,0.28,0.2239,casual,20
8/10/2022,4,1,10,19,1,1,0,2,0.4,0.4091,0.71,0.2537,casual,38
30/9/2022,4,1,9,0,0,0,0,1,0.5,0.4848,0.59,0,registered,112
6/3/2022,1,1,3,7,0,2,1,1,0.16,0.1818,0.55,0.1343,casual,5
17/8/2022,3,1,8,14,0,5,1,1,0.86,0.2424,0.34,0.4179,registered,200
25/5/2021,2,0,5,23,0,3,1,1,0.64,0.6061,0.73,0.1343,casual,12
22/1/2022,1,1,1,19,0,0,0,3,0.16,0.1818,0.86,0.1045,casual,9
9/11/2022,4,1,11,22,0,5,1,1,0.34,0.3485,0.71,0.1045,casual,17
27/5/2021,2,0,5,19,0,5,1,3,0.6,0.5758,0.78,0.2537,casual,69
16/1/2021,1,0,1,5,0,0,0,2,0.26,0.2576,0.56,0.1642,registered,1
15/4/2021,2,0,4,15,1,5,0,1,0.54,0.5152,0.52,0.4478,casual,50
29/7/2021,3,0,7,22,0,5,1,1,0.8,0.7424,0.49,0.2239,registered,127
29/1/2022,1,1,1,15,0,0,0,1,0.36,0.3333,0.25,0.2836,casual,68
16/8/2021,3,0,8,12,0,2,1,1,0.76,0.6818,0.48,0.3284,registered,120
20/7/2021,3,0,7,20,0,3,1,1,0.8,0.8333,0.75,0.2239,casual,45
22/3/2021,2,0,3,10,0,2,1,2,0.44,0.4394,0.54,0.2985,registered,95
14/6/2022,2,1,6,9,0,4,1,1,0.62,0.6061,0.61,0.2239,casual,45
2/5/2022,2,1,5,1,0,3,1,1,0.56,0.5303,0.83,0,casual,8
25/8/2021,3,0,8,15,0,4,1,2,0.74,0.697,0.7,0,registered,104
7/12/2021,4,0,12,1,0,3,1,2,0.46,0.4545,1,0.2537,casual,4
4/10/2022,4,1,10,17,0,4,1,1,0.7,0.6515,0.51,0.2239,registered,789
5/4/2021,2,0,4,20,0,2,1,1,0.34,0.3182,0.46,0.2836,casual,4
14/11/2021,4,0,11,8,0,1,1,2,0.46,0.4545,0.67,0.194,registered,425
9/6/2021,2,0,6,1,0,4,1,1,0.74,0.7121,0.79,0.1045,casual,3
5/9/2022,3,1,9,23,0,3,1,1,0.7,0.6667,0.84,0.0896,registered,126
7/9/2022,3,1,9,16,0,5,1,1,0.8,0.7576,0.55,0.2836,registered,395
4/3/2021,1,0,3,18,0,5,1,2,0.34,0.303,0.53,0.2985,casual,15
5/12/2022,4,1,12,22,0,3,1,1,0.32,0.2879,0.45,0.3881,casual,4
29/6/2022,3,1,6,15,0,5,1,1,0.96,0.9091,0.36,0,casual,47
20/2/2022,1,1,2,19,1,1,0,1,0.34,0.3182,0.34,0.2239,casual,8
6/3/2021,1,0,3,8,0,0,0,2,0.4,0.4091,1,0.2985,casual,1
12/2/2022,1,1,2,3,0,0,0,2,0.1,0.0455,0.46,0.6866,casual,0
10/5/2022,2,1,5,16,0,4,1,1,0.58,0.5455,0.3,0.4627,casual,87
8/5/2021,2,0,5,6,0,0,0,2,0.44,0.4394,0.82,0,casual,2
15/7/2022,3,1,7,8,0,0,0,2,0.7,0.6667,0.84,0.1343,registered,96
22/4/2021,2,0,4,10,0,5,1,2,0.36,0.3485,0.62,0.194,registered,104
27/8/2021,3,0,8,14,0,6,0,3,0.64,0.5758,0.89,0.5522,registered,19
14/9/2022,3,1,9,23,0,5,1,1,0.62,0.5909,0.78,0.0896,registered,168
26/8/2022,3,1,8,23,0,0,0,1,0.62,0.5758,0.83,0.0896,registered,59
21/8/2021,3,0,8,17,0,0,0,1,0.72,0.697,0.79,0.1343,casual,91
6/4/2021,2,0,4,10,0,3,1,1,0.4,0.4091,0.37,0.3881,registered,48
5/7/2022,3,1,7,5,0,4,1,1,0.72,0.6818,0.62,0,casual,1
30/5/2021,2,0,5,14,1,1,0,1,0.88,0.803,0.39,0,registered,185
10/8/2021,3,0,8,13,0,3,1,1,0.82,0.7273,0.38,0.2836,casual,41
19/12/2021,4,0,12,7,0,1,1,1,0.18,0.2121,0.74,0.1045,registered,187
27/6/2022,3,1,6,1,0,3,1,1,0.6,0.6212,0.43,0.1642,registered,18
21/5/2021,2,0,5,5,0,6,0,1,0.46,0.4545,0.88,0.1045,registered,4
15/4/2022,2,1,4,4,0,0,0,2,0.54,0.5152,0.52,0,registered,10
11/11/2021,4,0,11,15,1,5,0,1,0.36,0.3333,0.37,0.4179,casual,29
25/9/2022,4,1,9,19,0,2,1,1,0.62,0.6212,0.5,0.2537,casual,49
3/4/2022,2,1,4,9,0,2,1,1,0.42,0.4242,0.38,0.0896,casual,54
18/6/2021,2,0,6,1,0,6,0,1,0.62,0.5758,0.83,0.1045,casual,15
13/6/2021,2,0,6,23,0,1,1,1,0.62,0.6212,0.46,0.194,casual,14
24/8/2021,3,0,8,11,0,3,1,1,0.72,0.6667,0.54,0.2985,registered,128
18/3/2021,1,0,3,23,0,5,1,2,0.6,0.6212,0.53,0.2239,registered,60
10/4/2022,2,1,4,22,0,2,1,1,0.4,0.4091,0.37,0.4925,registered,118
1/4/2022,2,1,4,17,0,0,0,1,0.52,0.5,0.55,0.2836,registered,323
6/7/2021,3,0,7,7,0,3,1,2,0.72,0.697,0.79,0,registered,288
15/11/2021,4,0,11,10,0,2,1,2,0.56,0.5303,0.64,0.2836,casual,23
21/11/2021,4,0,11,17,0,1,1,3,0.42,0.4242,0.94,0.2985,registered,200
31/8/2021,3,0,8,9,0,3,1,1,0.64,0.6061,0.69,0.0896,casual,27
25/10/2022,4,1,10,13,0,4,1,2,0.56,0.5303,0.78,0,casual,49
7/12/2022,4,1,12,3,0,5,1,2,0.26,0.2576,0.81,0.194,registered,5
7/2/2022,1,1,2,15,0,2,1,1,0.44,0.4394,0.38,0.194,registered,133
4/12/2022,4,1,12,23,0,2,1,1,0.48,0.4697,0.67,0.2537,casual,5
21/10/2021,4,0,10,20,0,5,1,2,0.44,0.4394,0.54,0.2239,registered,155
18/5/2022,2,1,5,2,0,5,1,1,0.48,0.4697,0.67,0.1343,casual,12
17/4/2021,2,0,4,17,0,0,0,1,0.56,0.5303,0.3,0.4478,registered,163
16/12/2022,4,1,12,8,0,0,0,2,0.36,0.3485,0.87,0.1343,registered,76
8/2/2022,1,1,2,3,0,3,1,1,0.26,0.303,0.65,0,casual,0
16/10/2021,4,0,10,3,0,0,0,1,0.42,0.4242,0.54,0.1343,casual,11
9/11/2021,4,0,11,11,0,3,1,1,0.46,0.4545,0.67,0.1642,registered,131
15/4/2021,2,0,4,3,1,5,0,1,0.4,0.4091,0.76,0,registered,3
30/7/2021,3,0,7,9,0,6,0,1,0.82,0.7576,0.46,0.2985,casual,49
9/9/2022,3,1,9,15,0,0,0,1,0.72,0.6515,0.32,0.2537,casual,284
19/6/2022,2,1,6,12,0,2,1,1,0.7,0.6515,0.65,0.0896,registered,222
31/5/2022,2,1,5,18,0,4,1,1,0.74,0.6515,0.3,0.194,registered,700
6/9/2021,3,0,9,4,0,2,1,2,0.54,0.5152,0.94,0.2985,registered,3
10/10/2022,4,1,10,16,0,3,1,1,0.6,0.6212,0.4,0.2239,casual,92
20/11/2022,4,1,11,4,0,2,1,2,0.34,0.3333,0.66,0.194,registered,6
27/5/2022,2,1,5,18,0,0,0,1,0.76,0.7121,0.58,0.2985,casual,266
18/8/2022,3,1,8,7,0,6,0,1,0.6,0.5606,0.83,0.2239,casual,12
9/11/2022,4,1,11,4,0,5,1,1,0.32,0.2879,0.53,0.3582,casual,0
24/12/2021,1,0,12,3,0,6,0,2,0.32,0.3333,0.7,0.0896,casual,0
3/2/2021,1,0,2,17,0,4,1,1,0.2,0.197,0.4,0.194,registered,170
3/7/2021,3,0,7,2,0,0,0,1,0.7,0.6515,0.58,0.194,casual,19
19/11/2021,4,0,11,16,0,6,0,1,0.42,0.4242,0.38,0.2985,registered,188
21/7/2022,3,1,7,12,0,6,0,3,0.6,0.5606,0.83,0.2239,casual,156
1/1/2021,1,0,1,18,0,6,0,3,0.42,0.4242,0.88,0.2537,registered,26
17/10/2022,4,1,10,4,0,3,1,1,0.36,0.3636,0.81,0.0896,casual,0
13/5/2021,2,0,5,4,0,5,1,3,0.5,0.4848,0.88,0.1642,registered,3
23/7/2022,3,1,7,4,0,1,1,2,0.66,0.5909,0.94,0.1343,casual,0
6/12/2021,4,0,12,14,0,2,1,3,0.48,0.4697,1,0.2239,casual,6
6/8/2021,3,0,8,7,0,6,0,1,0.68,0.6364,0.83,0.1642,registered,49
8/11/2022,4,1,11,19,0,4,1,1,0.38,0.3939,0.27,0.3582,casual,14
16/11/2022,4,1,11,6,0,5,1,2,0.3,0.3182,0.61,0.0896,casual,4
4/9/2021,3,0,9,8,0,0,0,1,0.66,0.6061,0.78,0.1642,casual,21
4/10/2022,4,1,10,12,0,4,1,2,0.72,0.6667,0.54,0.194,casual,57
12/11/2021,4,0,11,22,0,6,0,1,0.42,0.4242,0.47,0.2537,casual,30
30/5/2022,2,1,5,13,0,3,1,1,0.7,0.6515,0.51,0,registered,236
26/1/2022,1,1,1,9,0,4,1,2,0.3,0.3333,0.81,0,casual,18
8/3/2022,1,1,3,17,0,4,1,1,0.62,0.6212,0.38,0.6567,casual,52
4/1/2022,1,1,1,11,0,3,1,2,0.08,0.1212,0.42,0.0896,casual,6
17/1/2022,1,1,1,12,0,2,1,2,0.32,0.303,0.87,0.2836,casual,3
29/1/2022,1,1,1,4,0,0,0,1,0.24,0.2576,0.3,0,registered,5
17/11/2022,4,1,11,10,0,6,0,1,0.36,0.3333,0.46,0.2537,registered,258
18/6/2021,2,0,6,4,0,6,0,1,0.6,0.5455,0.88,0.0896,casual,1
30/11/2021,4,0,11,1,0,3,1,1,0.34,0.303,0.66,0.3284,casual,0
2/5/2021,2,0,5,17,0,1,1,1,0.66,0.6212,0.65,0.194,registered,472
21/11/2022,4,1,11,6,0,3,1,1,0.28,0.303,0.87,0.0896,casual,2
1/3/2022,1,1,3,22,0,4,1,1,0.38,0.3939,0.5,0.2537,casual,3
4/4/2021,2,0,4,2,0,1,1,1,0.38,0.3939,0.66,0.2537,registered,1
7/3/2022,1,1,3,9,0,3,1,1,0.3,0.2727,0.61,0.3284,casual,12
16/6/2022,2,1,6,6,0,6,0,1,0.54,0.5152,0.68,0.194,casual,11
7/9/2021,3,0,9,16,0,3,1,1,0.64,0.5758,0.89,0,casual,7
7/7/2022,3,1,7,10,0,6,0,1,0.92,0.8636,0.37,0.2239,registered,225
26/10/2021,4,0,10,23,0,3,1,2,0.48,0.4697,0.88,0.0896,casual,3
3/12/2021,4,0,12,16,0,6,0,1,0.38,0.3939,0.46,0,registered,230
4/12/2022,4,1,12,7,0,2,1,1,0.42,0.4242,0.88,0.1343,registered,495
29/11/2022,4,1,11,16,0,4,1,1,0.36,0.3485,0.4,0.2239,casual,24
14/2/2022,1,1,2,14,0,2,1,1,0.4,0.4091,0.4,0.2239,casual,13
15/5/2021,2,0,5,17,0,0,0,3,0.56,0.5303,0.78,0.3582,casual,137
28/10/2021,4,0,10,21,0,5,1,3,0.32,0.3182,0.7,0.1642,registered,69
9/4/2022,2,1,4,17,0,1,1,1,0.54,0.5152,0.32,0.4179,casual,67
17/3/2022,1,1,3,12,0,6,0,1,0.56,0.5303,0.68,0.1642,casual,286
27/7/2021,3,0,7,16,0,3,1,1,0.86,0.7273,0.25,0.1642,casual,40
11/9/2022,3,1,9,16,0,2,1,1,0.7,0.6364,0.28,0.1343,casual,99
12/1/2021,1,0,1,2,0,3,1,1,0.14,0.1515,0.86,0.1343,casual,0
3/1/2021,1,0,1,15,0,1,1,1,0.26,0.2424,0.3,0.2537,casual,14
25/8/2021,3,0,8,0,0,4,1,1,0.68,0.6364,0.74,0.2985,registered,41
2/1/2021,1,0,1,11,0,0,0,2,0.36,0.3333,0.71,0.2537,registered,54
2/1/2021,1,0,1,16,0,0,0,3,0.34,0.3333,0.71,0.1642,casual,9
29/9/2022,4,1,9,17,0,6,0,1,0.6,0.6212,0.38,0.3582,registered,456
4/9/2022,3,1,9,4,0,2,1,2,0.66,0.5909,0.89,0,registered,8
30/12/2021,1,0,12,0,0,5,1,1,0.28,0.2879,0.7,0.1343,casual,4
6/11/2021,4,0,11,1,0,0,0,1,0.26,0.303,0.81,0,registered,104
18/7/2022,3,1,7,20,0,3,1,1,0.74,0.6818,0.62,0.0896,registered,310
13/1/2022,1,1,1,23,0,5,1,1,0.18,0.1818,0.47,0.194,registered,60
28/11/2022,4,1,11,11,0,3,1,1,0.32,0.3182,0.45,0.1642,casual,19
10/6/2021,2,0,6,6,0,5,1,1,0.66,0.6061,0.78,0.0896,registered,94
9/3/2022,1,1,3,15,0,5,1,1,0.46,0.4545,0.24,0.2537,casual,50
20/8/2021,3,0,8,21,0,6,0,1,0.72,0.6818,0.7,0.2239,casual,81
30/10/2022,4,1,10,13,0,2,1,3,0.3,0.2727,0.81,0.3582,registered,105
17/11/2021,4,0,11,20,0,4,1,1,0.3,0.2879,0.42,0.2836,registered,162
18/11/2022,4,1,11,22,0,0,0,2,0.36,0.3333,0.66,0.2537,registered,66
3/11/2021,4,0,11,3,0,4,1,1,0.34,0.3333,0.81,0.1343,casual,1
24/8/2021,3,0,8,18,0,3,1,1,0.74,0.6818,0.55,0.2985,casual,102
11/3/2022,1,1,3,9,0,0,0,1,0.26,0.2576,0.6,0.2239,registered,70
1/12/2022,4,1,12,9,0,6,0,2,0.26,0.2424,0.93,0.2537,casual,34
25/10/2022,4,1,10,9,0,4,1,2,0.52,0.5,0.83,0.194,casual,23
7/11/2021,4,0,11,14,0,1,1,1,0.56,0.5303,0.37,0.1642,registered,115
18/10/2021,4,0,10,6,0,2,1,1,0.46,0.4545,0.82,0.0896,registered,105
19/3/2021,1,0,3,7,0,6,0,1,0.4,0.4091,0.5,0.3284,registered,9
27/1/2021,1,0,1,21,0,4,1,1,0.18,0.2121,0.74,0.0896,casual,2
15/8/2022,3,1,8,16,0,3,1,1,0.76,0.6818,0.48,0.194,registered,340
2/8/2021,3,0,8,7,0,2,1,1,0.72,0.6667,0.61,0.2836,casual,15
18/11/2022,4,1,11,16,0,0,0,2,0.4,0.4091,0.62,0.3284,registered,313
29/7/2022,3,1,7,6,0,0,0,1,0.64,0.6061,0.73,0.1642,casual,6
26/10/2021,4,0,10,12,0,3,1,3,0.58,0.5455,0.53,0.2239,registered,155
18/5/2022,2,1,5,6,0,5,1,1,0.44,0.4394,0.77,0.1343,casual,14
14/8/2022,3,1,8,13,0,2,1,1,0.8,0.7273,0.46,0.0896,registered,203
28/9/2022,4,1,9,8,0,5,1,1,0.6,0.5606,0.83,0.0896,registered,674
6/12/2021,4,0,12,19,0,2,1,3,0.46,0.4545,1,0.2985,casual,10
22/2/2021,1,0,2,13,0,2,1,1,0.22,0.2273,0.55,0.1642,registered,52
19/3/2022,1,1,3,17,0,1,1,1,0.64,0.6212,0.53,0.2239,registered,615
20/12/2022,4,1,12,15,0,4,1,2,0.34,0.3333,0.57,0.194,registered,216
26/8/2022,3,1,8,8,0,0,0,1,0.68,0.6364,0.79,0.2836,casual,21
17/11/2021,4,0,11,18,0,4,1,1,0.32,0.3182,0.39,0.194,registered,298
13/12/2022,4,1,12,19,0,4,1,1,0.3,0.303,0.45,0.1642,registered,328
20/6/2021,2,0,6,6,0,1,1,3,0.6,0.5758,0.78,0.1343,registered,25
2/4/2022,2,1,4,2,0,1,1,3,0.44,0.4394,0.94,0.1343,registered,3
1/8/2021,3,0,8,22,0,1,1,1,0.7,0.6515,0.7,0.0896,casual,21
17/1/2021,1,0,1,7,1,1,0,2,0.16,0.1818,0.5,0.1343,casual,4
9/7/2021,3,0,7,18,0,6,0,1,0.82,0.7273,0.36,0.1045,registered,246
19/5/2022,2,1,5,9,0,6,0,1,0.56,0.5303,0.43,0.1642,casual,79
27/11/2022,4,1,11,19,0,2,1,1,0.26,0.2576,0.73,0.2985,registered,338
24/3/2021,2,0,3,8,0,4,1,3,0.26,0.2273,1,0.2985,registered,120
21/12/2021,1,0,12,5,0,3,1,2,0.38,0.3939,0.82,0.1045,casual,0
2/4/2021,2,0,4,1,0,6,0,1,0.26,0.2727,0.65,0.1343,registered,28
10/8/2022,3,1,8,8,0,5,1,3,0.62,0.5455,0.91,0.1642,registered,112
21/4/2022,2,1,4,21,0,6,0,3,0.5,0.4848,0.82,0.3881,registered,82
6/4/2021,2,0,4,22,0,3,1,1,0.46,0.4545,0.41,0.2836,casual,13
2/5/2021,2,0,5,22,0,1,1,2,0.6,0.5909,0.73,0,casual,28
11/5/2021,2,0,5,18,0,3,1,1,0.62,0.6212,0.5,0.2985,registered,234
19/10/2022,4,1,10,6,0,5,1,3,0.54,0.5152,0.94,0.1642,casual,5
2/12/2022,4,1,12,23,0,0,0,2,0.42,0.4242,0.82,0.1343,registered,44
9/2/2022,1,1,2,21,0,4,1,1,0.3,0.3182,0.52,0.0896,casual,8
20/4/2021,2,0,4,18,0,3,1,1,0.74,0.6515,0.3,0.3582,casual,56
30/6/2022,3,1,6,0,0,6,0,3,0.64,0.5758,0.89,0.1642,casual,4
2/7/2021,3,0,7,21,0,6,0,1,0.74,0.6667,0.48,0.194,casual,95
1/6/2022,2,1,6,18,0,5,1,3,0.62,0.5606,0.88,0.3582,registered,100
3/1/2022,1,1,1,3,0,2,1,1,0.16,0.1364,0.55,0.2836,registered,2
17/6/2021,2,0,6,20,0,5,1,1,0.64,0.5909,0.78,0.1045,registered,192
7/9/2021,3,0,9,21,0,3,1,3,0.64,0.5758,0.89,0.0896,casual,4
1/11/2022,4,1,11,15,0,4,1,2,0.4,0.4091,0.54,0.1642,registered,179
29/3/2022,2,1,3,1,0,4,1,1,0.56,0.5303,0.6,0.1343,registered,18
5/11/2021,4,0,11,17,0,6,0,1,0.38,0.3939,0.4,0.1642,registered,234
17/2/2022,1,1,2,19,0,5,1,1,0.38,0.3939,0.37,0.2239,registered,266
15/5/2022,2,1,5,9,0,2,1,2,0.58,0.5455,0.88,0.0896,casual,28
9/8/2021,3,0,8,18,0,2,1,1,0.8,0.7576,0.55,0.194,casual,97
9/12/2022,4,1,12,6,0,0,0,3,0.4,0.4091,0.94,0.1045,registered,6
20/6/2022,2,1,6,11,0,3,1,1,0.84,0.7879,0.49,0.194,casual,54
29/9/2022,4,1,9,4,0,6,0,1,0.52,0.5,0.59,0.2537,casual,6
24/2/2022,1,1,2,14,0,5,1,2,0.46,0.4545,0.67,0.1045,casual,5
17/9/2022,3,1,9,12,0,1,1,2,0.62,0.6061,0.69,0.194,registered,233
25/4/2021,2,0,4,19,0,1,1,1,0.66,0.6212,0.57,0.3284,casual,62
17/7/2021,3,0,7,9,0,0,0,1,0.72,0.6667,0.58,0.2239,registered,110
6/2/2022,1,1,2,20,0,1,1,1,0.34,0.3333,0.46,0.1642,casual,7
1/9/2021,3,0,9,0,0,4,1,1,0.6,0.5758,0.78,0.1045,registered,33
5/8/2021,3,0,8,5,0,5,1,1,0.64,0.5909,0.78,0.0896,casual,0
10/10/2021,4,0,10,17,1,1,0,2,0.66,0.6212,0.54,0.1045,registered,334
19/5/2021,2,0,5,19,0,4,1,1,0.58,0.5455,0.6,0.1343,casual,65
7/8/2022,3,1,8,9,0,2,1,2,0.7,0.6667,0.74,0.1343,casual,44
11/7/2022,3,1,7,8,0,3,1,2,0.68,0.6364,0.79,0.1642,casual,30
16/9/2021,3,0,9,2,0,5,1,1,0.4,0.4091,0.71,0.2836,registered,7
16/2/2021,1,0,2,16,0,3,1,1,0.46,0.4545,0.31,0.3881,casual,26
30/3/2021,2,0,3,9,0,3,1,2,0.32,0.303,0.45,0.2239,registered,147
7/8/2022,3,1,8,1,0,2,1,1,0.7,0.6667,0.84,0.1343,registered,16
29/7/2022,3,1,7,18,0,0,0,1,0.8,0.7121,0.41,0.2985,registered,302
28/2/2022,1,1,2,8,0,2,1,1,0.26,0.2424,0.48,0.2836,casual,16
21/6/2021,3,0,6,3,0,2,1,3,0.62,0.5758,0.83,0.1642,casual,0
14/10/2021,4,0,10,0,0,5,1,1,0.58,0.5455,0.94,0.0896,casual,10
29/6/2021,3,0,6,0,0,3,1,2,0.68,0.6364,0.79,0.2836,casual,11
12/9/2022,3,1,9,19,0,3,1,1,0.64,0.6212,0.5,0.194,casual,78
22/9/2021,3,0,9,14,0,4,1,2,0.66,0.6061,0.83,0.2239,casual,41
31/12/2021,1,0,12,23,0,6,0,1,0.36,0.3788,0.66,0,casual,4
31/12/2022,1,1,12,7,0,1,1,1,0.16,0.1818,0.64,0.1343,casual,2
6/6/2022,2,1,6,3,0,3,1,1,0.46,0.4545,0.82,0,registered,8
13/11/2021,4,0,11,14,0,0,0,2,0.54,0.5152,0.28,0.4925,casual,108
18/5/2022,2,1,5,7,0,5,1,1,0.46,0.4545,0.82,0.1045,registered,475
7/6/2022,2,1,6,4,0,4,1,1,0.46,0.4545,0.88,0.1045,casual,0
24/1/2021,1,0,1,11,0,1,1,1,0.1,0.1212,0.46,0.1343,casual,3
23/5/2021,2,0,5,13,0,1,1,2,0.74,0.6818,0.58,0.4179,registered,155
10/10/2021,4,0,10,0,1,1,0,1,0.5,0.4848,0.94,0,casual,11
4/6/2022,2,1,6,16,0,1,1,1,0.66,0.6212,0.39,0.4627,registered,375
29/4/2021,2,0,4,10,0,5,1,1,0.56,0.5303,0.4,0.2836,registered,99
5/12/2021,4,0,12,17,0,1,1,1,0.42,0.4242,0.77,0,registered,430
26/8/2022,3,1,8,22,0,0,0,1,0.62,0.5606,0.88,0.0896,casual,20
19/3/2021,1,0,3,21,0,6,0,1,0.4,0.4091,0.37,0.2985,casual,20
6/5/2021,2,0,5,13,0,5,1,1,0.58,0.5455,0.4,0.3284,casual,71
10/10/2021,4,0,10,1,1,1,0,1,0.48,0.4697,0.88,0,casual,4
6/10/2022,4,1,10,14,0,6,0,2,0.6,0.6212,0.56,0.4179,registered,307
29/6/2022,3,1,6,13,0,5,1,1,0.94,0.8788,0.38,0.194,registered,194
5/9/2022,3,1,9,10,0,3,1,2,0.76,0.7273,0.7,0.1642,registered,181
15/6/2021,2,0,6,1,0,3,1,1,0.54,0.5152,0.64,0.2836,casual,0
28/2/2022,1,1,2,13,0,2,1,1,0.36,0.3636,0.32,0.1045,casual,16
28/2/2021,1,0,2,16,0,1,1,3,0.42,0.4242,1,0.1343,casual,2
30/6/2021,3,0,6,4,0,4,1,1,0.58,0.5455,0.64,0.1343,registered,4
6/2/2021,1,0,2,22,0,0,0,1,0.26,0.303,0.6,0,registered,57
22/3/2022,2,1,3,20,0,4,1,1,0.62,0.5909,0.73,0.2836,casual,64
11/3/2022,1,1,3,17,0,0,0,1,0.52,0.5,0.27,0.2985,registered,299
20/11/2021,4,0,11,11,0,0,0,2,0.5,0.4848,0.63,0.1045,casual,74
14/2/2022,1,1,2,10,0,2,1,2,0.26,0.2727,0.6,0.1343,casual,8
17/10/2022,4,1,10,20,0,3,1,1,0.5,0.4848,0.72,0.1343,registered,360
31/10/2021,4,0,10,23,0,1,1,2,0.36,0.3485,0.76,0.194,casual,6
22/11/2021,4,0,11,23,0,2,1,2,0.48,0.4697,0.94,0.2537,casual,3
13/10/2021,4,0,10,19,0,4,1,2,0.62,0.5758,0.83,0.1642,casual,18
10/6/2021,2,0,6,20,0,5,1,1,0.76,0.7121,0.62,0.1045,casual,53
8/4/2021,2,0,4,2,0,5,1,3,0.34,0.3333,0.76,0.1642,registered,10
9/6/2022,2,1,6,1,0,6,0,1,0.64,0.6212,0.53,0.0896,registered,89
19/5/2021,2,0,5,10,0,4,1,2,0.54,0.5152,0.83,0,casual,35
15/2/2022,1,1,2,2,0,3,1,1,0.3,0.3333,0.61,0,casual,0
10/2/2021,1,0,2,21,0,4,1,1,0.14,0.2121,0.39,0,casual,2
21/4/2021,2,0,4,0,0,4,1,1,0.56,0.5303,0.43,0.3582,registered,33
26/7/2021,3,0,7,15,0,2,1,1,0.88,0.7576,0.28,0.3284,registered,114
4/4/2021,2,0,4,13,0,1,1,1,0.68,0.6364,0.34,0.3284,registered,92
27/11/2022,4,1,11,22,0,2,1,1,0.24,0.2424,0.81,0.1642,registered,95
2/12/2022,4,1,12,3,0,0,0,2,0.26,0.303,0.93,0,registered,21
27/5/2022,2,1,5,14,0,0,0,1,0.76,0.7121,0.58,0.2537,registered,230
21/4/2021,2,0,4,21,0,4,1,1,0.42,0.4242,0.47,0.194,casual,25
10/7/2022,3,1,7,7,0,2,1,2,0.7,0.6667,0.74,0.1045,casual,31
18/5/2022,2,1,5,21,0,5,1,1,0.6,0.6212,0.4,0,registered,209
19/3/2022,1,1,3,20,0,1,1,1,0.6,0.6061,0.64,0.2239,registered,296
